STATES,YEAR,Crop,Area,Production,Annual_Rain,Avg_Temperature,Price,Cost_per_Hectare,Cost_per_quintal,Suicides,Export
TELANGANA,2004,Sweet potato,133.0,936.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Tobacco,7690.0,10996.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2004,Turmeric,47343.0,301439.0,667.0,24.74,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Arhar/Tur,265512.0,163230.0,1163.1,24.58,1400.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Castor seed,296560.0,113417.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Cotton(lint),718831.0,1413604.0,1163.1,24.58,3740.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Dry chillies,82885.0,230492.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Groundnut,199533.0,256888.0,1163.1,24.58,1520.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Jowar,315035.0,315366.0,1163.1,24.58,525.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Maize,638134.0,2339296.0,1163.1,24.58,540.0,0.0,0.0,0.0,419947.78
TELANGANA,2005,Mesta,289.0,2641.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Moong,223596.0,101514.0,1163.1,24.58,1520.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Onion,12964.0,235294.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Other Kharif pulses,6643.0,1626.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Rice,1461028.0,4414903.0,1163.1,24.58,1170.0,0.0,0.0,0.0,2921601.91
TELANGANA,2005,Sesamum,58262.0,16614.0,1163.1,24.58,1550.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Soyabean,94585.0,189224.0,1163.1,24.58,1910.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Urad,74177.0,36341.0,1163.1,24.58,1520.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Bajra,26524.0,16810.0,1163.1,24.58,525.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Gram,73591.0,104504.0,1163.1,24.58,1435.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Horse-gram,12848.0,5073.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Linseed,3805.0,1420.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Other  Rabi pulses,13023.0,5060.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Safflower,16084.0,7563.0,1163.1,24.58,1565.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Wheat,10020.0,8250.0,1163.1,24.58,650.0,0.0,0.0,0.0,746173.23
TELANGANA,2005,Cashewnut,9368.0,3226.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Coriander,6980.0,2934.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Garlic,800.0,0.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Potato,1825.0,15372.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Sugarcane,49622.0,4419398.0,1163.1,24.58,79.5,0.0,0.0,0.0,0.0
TELANGANA,2005,Sunflower,85827.0,74349.0,1163.1,24.58,1500.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Sweet potato,133.0,1119.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Tobacco,8790.0,16896.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Turmeric,55658.0,424044.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Arhar/Tur,249950.0,107234.0,1053.0,25.06,1410.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Castor seed,181878.0,77355.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Cotton(lint),730011.0,1492901.0,1053.0,25.06,3760.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Dry chillies,92483.0,282435.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Groundnut,179282.0,218588.0,1053.0,25.06,1520.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Horse-gram,10721.0,3633.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Jowar,279919.0,247446.0,1053.0,25.06,1095.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Maize,591470.0,1626326.0,1053.0,25.06,540.0,0.0,0.0,0.0,637411.33
TELANGANA,2006,Moong,227057.0,82087.0,1053.0,25.06,1520.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Onion,10615.0,234924.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Other Kharif pulses,4612.0,1418.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Rice,1489007.0,4255738.0,1053.0,25.06,1190.0,0.0,0.0,0.0,3702191.99
TELANGANA,2006,Sesamum,50246.0,12126.0,1053.0,25.06,1560.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Soyabean,101587.0,155289.0,1053.0,25.06,1920.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Urad,80194.0,29968.0,1053.0,25.06,1520.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Bajra,20162.0,7120.0,1053.0,25.06,540.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Gram,101112.0,139194.0,1053.0,25.06,1445.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Linseed,2811.0,772.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Other  Rabi pulses,11893.0,4425.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Safflower,13512.0,8682.0,1053.0,25.06,1565.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Wheat,9120.0,8561.0,1053.0,25.06,750.0,0.0,0.0,0.0,46633.21
TELANGANA,2006,Banana,1873.0,45592.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Cashewnut,9413.0,1666.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Coriander,5682.0,3173.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Potato,2082.0,31508.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Sugarcane,57332.0,4885741.0,1053.0,25.06,80.25,0.0,0.0,0.0,0.0
TELANGANA,2006,Sunflower,74360.0,76310.0,1053.0,25.06,1500.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Sweet potato,149.0,1339.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Tobacco,9358.0,23481.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2006,Turmeric,49783.0,305676.0,1053.0,25.06,0.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Arhar/Tur,255000.0,166000.0,843.3,24.77,1550.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Cotton(lint),857000.0,2480000.0,843.3,24.77,3830.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Dry chillies,89000.0,260000.0,843.3,24.77,0.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Jowar,230000.0,270000.0,843.3,24.77,1220.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Maize,604000.0,2873000.0,843.3,24.77,620.0,0.0,0.0,0.0,2727715.32
TELANGANA,2007,Moong,245000.0,125000.0,843.3,24.77,1700.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Other Kharif pulses,3000.0,2000.0,843.3,24.77,0.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Rice,1408000.0,4444000.0,843.3,24.77,1320.0,0.0,0.0,0.0,5285916.33
TELANGANA,2007,Sesamum,37000.0,9000.0,843.3,24.77,1580.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Urad,86000.0,47000.0,843.3,24.77,1700.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Bajra,24000.0,15000.0,843.3,24.77,600.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Gram,118000.0,162000.0,843.3,24.77,1600.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Groundnut,206000.0,345000.0,843.3,24.77,1550.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Horse-gram,8000.0,4000.0,843.3,24.77,0.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Sunflower,92000.0,116000.0,843.3,24.77,1510.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Wheat,8000.0,8000.0,843.3,24.77,1000.0,0.0,0.0,0.0,237.27
TELANGANA,2008,Arhar/Tur,261589.0,126943.0,1035.3,24.61,2000.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Castor seed,129999.0,60389.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Cotton(lint),1092035.0,2540867.0,1035.3,24.61,5500.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Dry chillies,81670.0,287435.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Groundnut,200623.0,315676.0,1035.3,24.61,2100.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Jowar,176258.0,195962.0,1035.3,24.61,1700.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Maize,600605.0,2193334.0,1035.3,24.61,840.0,0.0,0.0,0.0,3537302.94
TELANGANA,2008,Moong,196047.0,93025.0,1035.3,24.61,2520.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Rice,1691491.0,5360547.0,1035.3,24.61,1730.0,0.0,0.0,0.0,931879.8
TELANGANA,2008,Sesamum,29750.0,7356.0,1035.3,24.61,2750.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Soyabean,141675.0,193351.0,1035.3,24.61,2740.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Urad,66286.0,43066.0,1035.3,24.61,2520.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Bajra,21853.0,13853.0,1035.3,24.61,840.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Gram,119071.0,187188.0,1035.3,24.61,1730.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Horse-gram,7069.0,2915.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Onion,13537.0,273570.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Wheat,12654.0,14716.0,1035.3,24.61,1080.0,0.0,0.0,0.0,1120.52
TELANGANA,2008,Coriander,4281.0,2322.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Sugarcane,42840.0,3442404.0,1035.3,24.61,81.18,0.0,0.0,0.0,0.0
TELANGANA,2008,Sunflower,80058.0,94066.0,1035.3,24.61,2215.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Turmeric,49057.0,305989.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Arhar/Tur,292577.0,111141.0,666.3,25.11,2300.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Castor seed,99397.0,39134.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Cotton(lint),1160173.0,2337191.0,666.3,25.11,5500.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Dry chillies,84178.0,300345.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Groundnut,213419.0,358866.0,666.3,25.11,2100.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Jowar,224307.0,196715.0,666.3,25.11,1700.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Maize,569280.0,1366030.0,666.3,25.11,840.0,0.0,0.0,0.0,2632874.95
TELANGANA,2009,Mesta,243.0,2019.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Moong,201354.0,25214.0,666.3,25.11,2760.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Rice,1115007.0,3269196.0,666.3,25.11,1930.0,0.0,0.0,0.0,139540.76
TELANGANA,2009,Sesamum,29680.0,6055.0,666.3,25.11,2850.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Soyabean,156129.0,128652.0,666.3,25.11,2740.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Urad,71624.0,14567.0,666.3,25.11,2520.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Bajra,16745.0,8106.0,666.3,25.11,840.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Gram,121478.0,175413.0,666.3,25.11,1760.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Horse-gram,7021.0,2341.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Linseed,673.0,100.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Onion,12068.0,274985.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Other  Rabi pulses,844.0,570.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Safflower,13514.0,5865.0,666.3,25.11,1680.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Wheat,9082.0,9892.0,666.3,25.11,1100.0,0.0,0.0,0.0,47.3
TELANGANA,2009,Banana,1871.0,56407.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Coriander,4767.0,3003.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Sunflower,61416.0,55098.0,666.3,25.11,2215.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Tobacco,12956.0,28454.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2009,Turmeric,46073.0,256756.0,666.3,25.11,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Arhar/Tur,341429.0,151164.0,1276.4,25.13,3000.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Castor seed,103747.0,50671.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Cotton(lint),1395249.0,3034872.0,1276.4,25.13,5500.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Dry chillies,77285.0,239968.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Groundnut,195894.0,351207.0,1276.4,25.13,2300.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Jowar,166120.0,151620.0,1276.4,25.13,1780.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Maize,510026.0,2068560.0,1276.4,25.13,880.0,0.0,0.0,0.0,3010423.39
TELANGANA,2010,Moong,210710.0,113239.0,1276.4,25.13,3170.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Other Kharif pulses,201.0,249.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Rice,1978932.0,6536235.0,1276.4,25.13,2030.0,0.0,0.0,0.0,100685.78
TELANGANA,2010,Sesamum,27233.0,7245.0,1276.4,25.13,2900.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Soyabean,125750.0,214337.0,1276.4,25.13,2840.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Urad,75608.0,48885.0,1276.4,25.13,2900.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Bajra,19114.0,13856.0,1276.4,25.13,880.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Gram,108737.0,148105.0,1276.4,25.13,2100.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Horse-gram,5426.0,2268.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Linseed,680.0,158.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Onion,14433.0,269590.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Other  Rabi pulses,1492.0,1509.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Safflower,12097.0,7995.0,1276.4,25.13,1800.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Wheat,9328.0,12082.0,1276.4,25.13,1120.0,0.0,0.0,0.0,394.47
TELANGANA,2010,Banana,2086.0,68041.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Cashewnut,6593.0,2056.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Coriander,2529.0,1567.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Garlic,454.0,957.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Sugarcane,39829.0,3066057.0,1276.4,25.13,139.12,0.0,0.0,0.0,0.0
TELANGANA,2010,Sunflower,27976.0,28540.0,1276.4,25.13,2350.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Tobacco,8779.0,20891.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2010,Turmeric,50551.0,340075.0,1276.4,25.13,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Arhar/Tur,298635.0,90706.0,753.1,24.66,3200.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Castor seed,91522.0,35728.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Cotton(lint),1580822.0,2293591.0,753.1,24.66,6100.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Cowpea(Lobia),12330.0,8776.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Dry chillies,89634.0,234088.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Jowar,128441.0,144171.0,753.1,24.66,1980.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Maize,591349.0,1892475.0,753.1,24.66,980.0,0.0,0.0,0.0,3855721.2
TELANGANA,2011,Moong,147839.0,81578.0,753.1,24.66,3500.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Other Kharif pulses,501.0,197.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Rice,1749548.0,5147617.0,753.1,24.66,2190.0,0.0,0.0,0.0,3997719.57
TELANGANA,2011,Sesamum,19638.0,6764.0,753.1,24.66,3400.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Soyabean,128280.0,207244.0,753.1,24.66,3340.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Urad,69934.0,41748.0,753.1,24.66,3300.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Bajra,11343.0,7100.0,753.1,24.66,980.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Gram,84858.0,72059.0,753.1,24.66,2800.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Groundnut,171361.0,262037.0,753.1,24.66,2700.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Horse-gram,3305.0,424.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Onion,16743.0,375888.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Other  Rabi pulses,718.0,811.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Safflower,9853.0,7341.0,753.1,24.66,2500.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Wheat,7942.0,10549.0,753.1,24.66,1285.0,0.0,0.0,0.0,740746.76
TELANGANA,2011,Cashewnut,6610.0,5072.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Coriander,1958.0,1118.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Garlic,428.0,928.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Sunflower,24311.0,24061.0,753.1,24.66,2800.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Tobacco,8972.0,25309.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2011,Turmeric,55127.0,302133.0,753.1,24.66,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Arhar/Tur,261516.0,138315.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Cashewnut,4235.0,2710.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Castor seed,159666.0,112960.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Cotton(lint),1712830.0,4265305.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Cowpea(Lobia),10734.0,7878.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Dry chillies,78935.0,279777.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Groundnut,210054.0,355143.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Jowar,72662.0,64034.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Maize,750219.0,3511493.0,1348.7,0.0,0.0,0.0,0.0,0.0,3954236.61
TELANGANA,2013,Moong,123467.0,85138.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Other Kharif pulses,346.0,109.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Rice,1994437.0,6581090.0,1348.7,0.0,0.0,0.0,0.0,0.0,7133183.37
TELANGANA,2013,Sesamum,24197.0,8710.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Sugarcane,39309.0,3376625.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Turmeric,49638.0,252061.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Urad,41563.0,35405.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Bajra,13218.0,12452.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Gram,113374.0,194546.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Horse-gram,2944.0,1480.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Linseed,229.0,112.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Onion,14778.0,434745.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Rapeseed &Mustard,843.0,644.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Sunflower,19620.0,18617.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Wheat,7039.0,4366.0,1348.7,0.0,0.0,0.0,0.0,0.0,5562374.74
TELANGANA,2013,Coriander,1378.0,978.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Safflower,7867.0,5573.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2013,Soyabean,242452.0,390328.0,1348.7,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2014,Arhar/Tur,219791.0,108665.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Banana,1707.0,71988.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Cashewnut,4089.0,2290.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Castor seed,50717.0,29300.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Cotton(lint),1662925.0,3583327.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Cowpea(Lobia),10183.0,9896.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Dry chillies,73274.0,253260.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Ginger,2186.0,16540.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Jowar,79001.0,83267.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Maize,691471.0,2308051.0,746.4,0.0,0.0,0.0,0.0,898.0,2825610.6
TELANGANA,2014,Moong,87352.0,44854.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Onion,13703.0,314847.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Other Kharif pulses,146.0,75.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Rice,1415420.0,4544982.0,746.4,0.0,0.0,0.0,0.0,898.0,8274046.02
TELANGANA,2014,Sesamum,23804.0,9652.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Soyabean,245639.0,262353.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Sugarcane,38139.0,3343035.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Turmeric,43470.0,216236.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Urad,28015.0,16338.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Bajra,11218.0,10510.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Gram,59337.0,81277.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Groundnut,154798.0,295235.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Horse-gram,2307.0,953.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Other  Rabi pulses,107.0,141.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Ragi,1527.0,1748.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Rapeseed &Mustard,2254.0,3962.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Safflower,4155.0,3100.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Sunflower,18371.0,25667.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Sweet potato,96.0,744.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Tobacco,4551.0,12509.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2014,Wheat,5828.0,6929.0,746.4,0.0,0.0,0.0,0.0,898.0,2924070.18
TELANGANA,2014,Coriander,1597.0,382.0,746.4,0.0,0.0,0.0,0.0,898.0,0.0
TELANGANA,2000,Rapeseed &Mustard,45.0,10.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2000,Dry ginger,1045.0,4084.0,1078.0,24.6,0.0,0.0,0.0,0.0,0.0
TELANGANA,2001,Dry ginger,1244.0,2834.0,922.3,24.73,0.0,0.0,0.0,0.0,0.0
TELANGANA,2002,Grapes,1494.0,28774.0,765.3,25.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,2005,Banana,769.0,5686.0,1163.1,24.58,0.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Castor seed,169000.0,109000.0,843.3,24.77,0.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Onion,13000.0,255000.0,843.3,24.77,0.0,0.0,0.0,0.0,0.0
TELANGANA,2007,Sugarcane,60000.0,5023000.0,843.3,24.77,81.18,0.0,0.0,0.0,0.0
TELANGANA,2008,Other Kharif pulses,340.0,170.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
TELANGANA,2008,Dry ginger,1374.0,9720.0,1035.3,24.61,0.0,0.0,0.0,0.0,0.0
